Product_ID,Product_Name,Brand,Model,Category,Market_Price,Purchase_Amount,Discount_Applied,Rating,Feedback,Customer_ID,Age,Gender,City,Purchase_Date,Payment_Method,Repeat_Customer,Competitor_Name,Competitor_Model,Competitor_Price,Competitor_Rating,Promotion_Competitor,Market_Share,Competitor_Feedback,Feedback_Sentiment,Feedback_Score,Competitor_Sentiment,Competitor_Score
PRD12916,T-Shirt,Nike,Nike Legend Tee,Clothing,319.9,278.12,Yes,3.6,Damaged item,a0410fd5-dff9-4c22-bddb-9fc989d742d9,22,Female,Howellmouth,2024-03-25,Credit Card,No,Under Armour,Tech Tee,60,4.5,No,10,Low quality,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997710585594177
PRD46304,Laptop,LG,LG Gram SuperSlim,Electronics,169.02,141.75,Yes,4.0,Packaging issue,70ef161f-b95f-4af2-a6e6-62b119c98666,39,Female,Parkerborough,2025-01-19,Debit Card,Yes,HP,Spectre x360,70,4.1,No,30,Heating problem,NEGATIVE,0.9910193085670471,NEGATIVE,0.9961709380149841
PRD39062,Headphones,LG,LG TONE Free FP9,Electronics,75.54,62.41,Yes,3.8,Heating problem,9173cf80-cec1-46c2-a9ce-aa2a3524cc42,46,Female,South Natalieton,2024-03-02,Credit Card,Yes,Bose,QuietComfort 45,50,4.2,Yes,20,Damaged item,NEGATIVE,0.9961709380149841,NEGATIVE,0.9996194839477539
PRD15510,Lamp,Philips,Hue Go Portable Lamp,Electronics,246.96,198.21,Yes,3.3,Damaged item,e9d0cd04-98e2-4c42-9841-05e341ae1305,26,Other,West Amandamouth,2024-02-14,Cash on Delivery,No,Ikea,RANARP,60,3.5,No,10,Packaging issue,NEGATIVE,0.9996194839477539,NEGATIVE,0.9910193085670471
PRD16422,Face Cream,Dove,Dove Moisturizing Cream,Beauty,278.94,247.06,Yes,3.5,Battery drains fast,f0d1a073-ce1d-4ae9-9705-892d7c072c31,40,Female,Morrisborough,2024-11-20,Credit Card,Yes,L'Oreal,Age Perfect,130,4.5,No,35,Battery drains fast,NEGATIVE,0.7297149896621704,NEGATIVE,0.7297149896621704
PRD02575,Cookware,Whirlpool,Whirlpool Non-Stick Set,Electronics,297.37,281.75,No,3.6,Heating problem,2dfe9bc4-97e9-4dae-aff1-6131c0fe69aa,24,Female,Jacksonmouth,2024-03-18,Debit Card,Yes,Tefal,Ingenio Set,60,4.1,No,20,Usability issue,NEGATIVE,0.9961709380149841,NEGATIVE,0.8492327928543091
PRD38351,Face Cream,Nivea,Nivea Creme,Beauty,136.82,119.8,Yes,4.3,Value for money (positive),f5a13f44-7309-40da-a7ac-b9d0f06ce686,28,Female,Ambertown,2024-10-13,UPI,No,Garnier,Wrinkle Lift,50,4.0,No,20,Low quality,POSITIVE,0.9998134970664978,NEGATIVE,0.9997710585594177
PRD34003,Lipstick,Nivea,Nivea Fruity Shine Lip Balm,Beauty,495.72,472.09,No,3.7,Packaging issue,1f8cfcb2-9cce-446e-9a97-af2ed2cd1e22,30,Female,Evanshaven,2024-11-02,Credit Card,Yes,Maybelline,Color Sensational,60,3.4,No,20,Satisfied customer,NEGATIVE,0.9910193085670471,POSITIVE,0.9997509121894836
PRD10601,Smartwatch,Sony,Wena 3,Electronics,238.34,200.68,No,4.5,Packaging issue,661b3e49-f0b7-4bfa-ac3c-62b6f954f30e,44,Female,East Josephhaven,2024-06-11,UPI,Yes,Apple,Watch Series 8,500,4.4,No,30,Packaging issue,NEGATIVE,0.9910193085670471,NEGATIVE,0.9910193085670471
PRD06937,Cookware,Whirlpool,Whirlpool Non-Stick Set,Electronics,443.53,366.05,Yes,3.7,Durable product,fa481cfa-ee89-49d0-b972-fead84b4c02c,22,Male,Morganton,2024-09-18,Credit Card,Yes,Tefal,Ingenio Set,70,3.6,No,10,Usability issue,POSITIVE,0.9998296499252319,NEGATIVE,0.8492327928543091
PRD34097,Lamp,Ikea,HEKTAR Floor Lamp,Electronics,382.14,362.92,Yes,4.1,Packaging issue,0d3dd2ed-4ab2-41e4-ae08-3666010ca292,39,Other,Meyermouth,2024-05-19,UPI,No,Mi,Desk Lamp Pro,70,3.8,No,20,Heating problem,NEGATIVE,0.9910193085670471,NEGATIVE,0.9961709380149841
PRD38823,Lipstick,Nivea,Nivea Care & Color,Beauty,58.1,54.42,Yes,3.8,Slow delivery,7a90378a-0c2f-45e3-b751-6d173bd8666c,32,Other,West Claudia,2024-10-01,Cash on Delivery,No,L'Oreal,Color Riche,60,4.2,Yes,20,Damaged item,NEGATIVE,0.9997106194496155,NEGATIVE,0.9996194839477539
PRD30889,Smartphone,Apple,iPhone 14,Electronics,347.09,297.78,Yes,3.9,Damaged item,d4bf01bd-e47f-40de-8df4-67b4d865ccbf,55,Female,Catherineborough,2025-02-02,Cash on Delivery,Yes,Xiaomi,13 Pro,350,4.5,Yes,45,Usability issue,NEGATIVE,0.9996194839477539,NEGATIVE,0.8492327928543091
PRD01499,Face Cream,L'Oreal,Age Perfect Night Cream,Beauty,421.11,347.12,Yes,3.8,Usability issue,50da4cdd-a391-430a-aab7-7ea276a4facf,53,Female,North Joseph,2024-10-07,UPI,Yes,Nivea,Soft,60,3.9,Yes,30,Low quality,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997710585594177
PRD29446,Cookware,Philips,Daily Collection Kettle,Electronics,551.4,498.28,Yes,4.2,Usability issue,828e0cf2-8814-47ec-bca0-536103336777,20,Male,Lake Rachel,2024-04-02,UPI,Yes,Wonderchef,Granite Cook Set,60,3.1,No,30,Satisfied customer,NEGATIVE,0.8492327928543091,POSITIVE,0.9997509121894836
PRD29518,Jacket,Nike,Therma-FIT Repel Jacket,Clothing,16.64,15.76,No,4.2,Heating problem,f4f990e2-0735-4c4f-9a3a-a32ef253c37a,54,Female,Burnettville,2025-01-06,Credit Card,Yes,Puma,Essentials Padded,70,4.4,No,30,Low quality,NEGATIVE,0.9961709380149841,NEGATIVE,0.9997710585594177
PRD32132,T-Shirt,Levi's,Classic Logo Tee,Clothing,382.89,350.28,Yes,3.7,Slow delivery,2e8e51cd-e4d0-46b2-8a84-56103d1fe975,23,Female,Meghanland,2024-10-30,UPI,Yes,Puma,Essentials Tee,60,3.5,No,30,Satisfied customer,NEGATIVE,0.9997106194496155,POSITIVE,0.9997509121894836
PRD31915,Laptop,Apple,MacBook Pro 16,Electronics,103.62,96.04,Yes,4.1,Damaged item,bb65dc6b-7380-424e-8319-be2b04f4c48f,49,Female,Charlesside,2024-09-25,Cash on Delivery,Yes,Asus,VivoBook 15,350,4.0,Yes,45,Heating problem,NEGATIVE,0.9996194839477539,NEGATIVE,0.9961709380149841
PRD20538,T-Shirt,Levi's,Classic Logo Tee,Clothing,65.03,53.98,No,3.8,Usability issue,f4bd94fa-41c0-44ed-b084-b9fddf948d98,19,Female,Smithfurt,2024-08-07,Credit Card,No,Under Armour,Iso-Chill Tee,60,3.8,No,20,Packaging issue,NEGATIVE,0.8492327928543091,NEGATIVE,0.9910193085670471
PRD31680,Perfume,L'Oreal,L'Oreal Eau de Parfum Classic,Beauty,382.52,344.54,Yes,4.2,Damaged item,a7031782-d614-4df3-8980-463162200152,19,Female,Chloehaven,2025-01-07,Cash on Delivery,Yes,MarketBrand,Perfume Pro Series,60,3.9,No,30,Value for money (positive),NEGATIVE,0.9996194839477539,POSITIVE,0.9998134970664978
PRD28407,Laptop,Samsung,Galaxy Book3 Pro,Electronics,148.28,127.91,Yes,3.9,Battery drains fast,274ce22c-57f3-4069-9f7a-9820b5ffbe97,58,Other,New Emilymouth,2024-08-27,Credit Card,No,Dell,Latitude 7430,60,4.3,Yes,20,Value for money (positive),NEGATIVE,0.7297149896621704,POSITIVE,0.9998134970664978
PRD49271,Lipstick,L'Oreal,Color Riche Matte,Beauty,213.11,197.11,Yes,4.4,Usability issue,e38ce81c-3658-40c5-9ebf-bed14945f911,53,Other,Lauraport,2024-12-26,Cash on Delivery,Yes,Revlon,Super Lustrous,70,4.1,No,10,Low quality,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997710585594177
PRD47069,Face Cream,L'Oreal,Age Perfect Night Cream,Beauty,317.78,287.95,No,3.9,Usability issue,c0382063-ca16-48cb-98a6-fa23dc702242,49,Male,East Ashley,2024-02-12,Cash on Delivery,Yes,Olay,Regenerist,50,4.0,No,30,Slow delivery,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997106194496155
PRD28692,Cookware,Ikea,SENSUELL Frying Pan,Electronics,335.6,283.44,Yes,3.3,Slow delivery,97435bc2-7e36-403c-99cc-e1a3a112ed26,30,Male,Dawnshire,2025-01-21,Cash on Delivery,No,Philips,Viva Airfryer,60,3.0,No,10,Satisfied customer,NEGATIVE,0.9997106194496155,POSITIVE,0.9997509121894836
PRD48330,T-Shirt,Puma,Better Cotton Tee,Clothing,233.7,200.17,Yes,3.9,Value for money (positive),d12f7588-9519-47e8-9feb-c2192fb88a31,34,Female,Lake Shaneville,2024-10-07,Debit Card,No,Under Armour,Tech Tee,60,3.8,No,20,Satisfied customer,POSITIVE,0.9998134970664978,POSITIVE,0.9997509121894836
PRD41821,Laptop,Sony,Sony ProBook 15,Electronics,52.92,47.04,No,3.8,Durable product,02c8a8c1-33f8-4d95-a656-d979b2f1c725,51,Other,West Chelsea,2024-10-28,Credit Card,No,Acer,Aspire 7,520,3.3,No,20,Slow delivery,POSITIVE,0.9998296499252319,NEGATIVE,0.9997106194496155
PRD13535,Face Cream,L'Oreal,Revitalift Day Cream,Beauty,18.23,15.13,Yes,4.2,Usability issue,a1eea831-36ae-4b8e-9fc6-ddbcb781d5ea,57,Female,Hernandezmouth,2024-12-07,UPI,Yes,Nivea,Q10 Power,70,3.5,No,10,Value for money (positive),NEGATIVE,0.8492327928543091,POSITIVE,0.9998134970664978
PRD35459,Shampoo,Sephora,Sephora Daily Smooth Shampoo,Beauty,274.28,238.28,Yes,3.4,Value for money (positive),5d02521e-eca4-47a7-ba09-fbf65bf57aa1,46,Other,Thomastown,2024-10-25,Credit Card,No,L'Oreal,Elvive,50,3.7,No,30,Low quality,POSITIVE,0.9998134970664978,NEGATIVE,0.9997710585594177
PRD04860,Curtains,Whirlpool,Whirlpool Sheer Curtain Pair,Electronics,215.84,200.63,No,4.0,Slow delivery,5b5ccaa0-a2e8-437b-be2e-9f2eb8dbdbce,55,Male,Lake Michellechester,2024-09-20,Credit Card,Yes,Ikea,HILJA,50,2.9,No,10,Low quality,NEGATIVE,0.9997106194496155,NEGATIVE,0.9997710585594177
PRD30932,Lipstick,Dove,Dove Cream Satin Lipstick,Beauty,542.01,453.0,Yes,4.4,Battery drains fast,640ad06c-c56f-46ce-a08e-7c5c041e34b5,40,Male,Collinsport,2024-06-14,Cash on Delivery,No,Maybelline,Color Sensational,120,4.1,No,30,Usability issue,NEGATIVE,0.7297149896621704,NEGATIVE,0.8492327928543091
PRD14075,Shampoo,Sephora,Sephora Moisture Repair Shampoo,Beauty,407.08,340.86,Yes,4.1,Durable product,e8972f37-3d97-4e04-b31e-88cc3a5b26b1,49,Other,East Paulshire,2025-02-01,Credit Card,Yes,Pantene,Total Damage Care,50,4.2,No,20,Slow delivery,POSITIVE,0.9998296499252319,NEGATIVE,0.9997106194496155
PRD39012,Smartwatch,LG,LG Sport Watch X,Electronics,364.66,331.53,Yes,4.6,Packaging issue,3c4887b2-f0f3-4899-bc67-6f4ec4fdf959,25,Female,New Steven,2024-12-19,Cash on Delivery,No,Fitbit,Sense 2,70,3.8,Yes,10,Heating problem,NEGATIVE,0.9910193085670471,NEGATIVE,0.9961709380149841
PRD15445,Face Cream,Nivea,Nivea Soft,Beauty,509.7,408.22,No,4.4,Durable product,ebb9c562-3b64-499e-a34d-2d979ce9090f,33,Male,Brownshire,2025-02-09,Credit Card,Yes,Garnier,Wrinkle Lift,60,3.6,Yes,30,Battery drains fast,POSITIVE,0.9998296499252319,NEGATIVE,0.7297149896621704
PRD42645,Jeans,Levi's,511 Slim,Electronics,115.59,93.33,Yes,3.1,Battery drains fast,b08da076-f10a-4b7c-b757-9d25b3b6592c,39,Female,Mcclainmouth,2024-12-21,Cash on Delivery,Yes,Lee,Daren,60,3.3,Yes,10,Value for money (positive),NEGATIVE,0.7297149896621704,POSITIVE,0.9998134970664978
PRD42825,Dress,Puma,Puma Classics Dress,Electronics,261.84,228.1,No,4.5,Damaged item,8da7b34a-4372-4a81-a852-31f99cef55ff,47,Other,North James,2024-10-31,Debit Card,No,Adidas,Sportswear Dress,50,4.4,Yes,10,Low quality,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997710585594177
PRD00485,Shampoo,Sephora,Sephora Daily Smooth Shampoo,Beauty,390.39,369.41,Yes,3.7,Slow delivery,26e72a64-db1f-4882-a37b-d3d2b194ad48,36,Female,Wolfetown,2024-05-15,Debit Card,Yes,Head & Shoulders,Smooth & Silky,50,4.4,No,20,Usability issue,NEGATIVE,0.9997106194496155,NEGATIVE,0.8492327928543091
PRD40140,Perfume,L'Oreal,L'Oreal Eau de Parfum Classic,Beauty,507.11,436.07,Yes,4.5,Damaged item,7e4480e7-2598-4d01-90c7-8846cdf68ebc,35,Male,Bennettfort,2024-08-06,Debit Card,No,MarketBrand,Perfume Pro Series,70,4.4,No,30,Low quality,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997710585594177
PRD35249,Lipstick,Sephora,Sephora Rouge Satin,Beauty,241.74,203.74,No,3.7,Satisfied customer,92adb82b-15ab-4d9a-9e7c-b687467ea155,30,Other,Port Susanborough,2024-07-15,Cash on Delivery,No,Maybelline,SuperStay Matte Ink,60,4.2,No,20,Battery drains fast,POSITIVE,0.9997509121894836,NEGATIVE,0.7297149896621704
PRD47553,Jeans,Puma,Puma Tapered Fit Jeans,Electronics,13.41,10.9,Yes,4.2,Durable product,4bc085df-beac-4e77-a7e8-79c105e2bf4d,58,Female,East Amyview,2024-05-29,Debit Card,Yes,Diesel,TEPPHAR,60,3.1,No,20,Heating problem,POSITIVE,0.9998296499252319,NEGATIVE,0.9961709380149841
PRD35752,Smartwatch,Apple,Apple Watch Ultra,Electronics,496.08,436.23,No,3.9,Value for money (positive),ddb1d2ec-0a58-4fa0-a376-9438f2f66369,33,Female,New Amyside,2024-02-13,Cash on Delivery,No,Samsung,Watch5 Pro,280,4.3,No,45,Damaged item,POSITIVE,0.9998134970664978,NEGATIVE,0.9996194839477539
PRD31135,Smartwatch,Sony,SmartWatch 3,Electronics,156.72,135.29,Yes,3.8,Slow delivery,0fb3be3c-fc34-434e-829e-248b66b9ac8d,49,Male,Robinsonburgh,2025-01-07,Debit Card,No,Fitbit,Charge 6,500,4.0,Yes,25,Value for money (positive),NEGATIVE,0.9997106194496155,POSITIVE,0.9998134970664978
PRD19233,Cookware,Whirlpool,Whirlpool Non-Stick Set,Electronics,520.33,451.43,Yes,3.6,Slow delivery,8e8a340e-75f6-49d5-9257-04533c6eb747,51,Female,Tylerchester,2024-12-02,Debit Card,No,Wonderchef,Caesar Fry Pan,50,4.2,Yes,30,Usability issue,NEGATIVE,0.9997106194496155,NEGATIVE,0.8492327928543091
PRD14476,Perfume,Sephora,Sephora Eau de Cologne Fresh,Beauty,550.91,469.3,No,4.5,Slow delivery,9e580d2e-d918-4b16-8f84-6045a2e4cc40,26,Male,Carloshaven,2024-02-16,Debit Card,Yes,MarketBrand,Perfume Pro Series,70,3.7,No,20,Battery drains fast,NEGATIVE,0.9997106194496155,NEGATIVE,0.7297149896621704
PRD29801,Jacket,Puma,Essentials Padded Jacket,Clothing,258.17,208.22,Yes,4.1,Damaged item,fdf41649-e822-4f9b-b06c-2fc7be3c4cf2,19,Male,Lake Peter,2024-07-10,Cash on Delivery,No,Nike,Windrunner,50,3.8,No,20,Slow delivery,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997106194496155
PRD31802,Smartwatch,LG,LG Sport Watch X,Electronics,420.08,392.76,Yes,4.0,Slow delivery,948eee15-21c1-4f98-8872-6f6442c1239f,20,Male,Karlhaven,2024-12-11,Cash on Delivery,No,Garmin,Venu 2,70,3.4,No,30,Value for money (positive),NEGATIVE,0.9997106194496155,POSITIVE,0.9998134970664978
PRD24676,Jeans,Adidas,Adidas Denim Tapered,Electronics,475.39,451.44,Yes,4.4,Low quality,a338ac29-2262-444a-b680-a9fce9f33067,39,Male,Lake Michelle,2024-04-21,UPI,No,Levi's,511 Slim,70,3.4,No,42,Damaged item,NEGATIVE,0.9997710585594177,NEGATIVE,0.9996194839477539
PRD05237,Lipstick,Dove,Dove Cream Satin Lipstick,Beauty,240.39,207.47,No,4.0,Durable product,ef21bf6e-3457-4195-be5b-8eb0ede01d32,56,Other,West Paul,2024-02-12,Credit Card,Yes,Sephora,Cream Lip Stain,110,4.3,No,40,Usability issue,POSITIVE,0.9998296499252319,NEGATIVE,0.8492327928543091
PRD28202,T-Shirt,Nike,Nike Legend Tee,Clothing,482.24,411.19,Yes,3.7,Durable product,4f6b244a-b60b-45ba-8343-150533228bfd,19,Male,Juanberg,2024-12-06,Credit Card,Yes,Reebok,Workout Ready Tee,70,4.4,Yes,20,Low quality,POSITIVE,0.9998296499252319,NEGATIVE,0.9997710585594177
PRD08043,Lipstick,Dove,Dove Cream Satin Lipstick,Beauty,153.44,133.05,Yes,3.9,Battery drains fast,ffbebdca-1e18-4040-9a8f-0c48761069c4,26,Other,Alanburgh,2024-07-30,Debit Card,No,Sephora,Lip Stories,110,3.8,No,30,Damaged item,NEGATIVE,0.7297149896621704,NEGATIVE,0.9996194839477539
PRD03768,Smartphone,LG,LG Series X1,Electronics,192.2,168.24,No,4.5,Battery drains fast,f4b43b2e-3c98-44db-9076-2b3f6e2acbce,24,Female,Cassandraton,2024-09-29,UPI,No,Google,Pixel 7,50,3.8,Yes,20,Durable product,NEGATIVE,0.7297149896621704,POSITIVE,0.9998296499252319
PRD31210,Lipstick,Sephora,Sephora Rouge Satin,Beauty,386.02,311.02,Yes,3.4,Battery drains fast,9b96c6cf-f75b-4e48-9985-a012d0f9d995,33,Other,Dudleymouth,2024-10-01,Cash on Delivery,No,Maybelline,Color Sensational,70,3.8,No,30,Value for money (positive),NEGATIVE,0.7297149896621704,POSITIVE,0.9998134970664978
PRD22330,Sofa Cover,Panasonic,HomeStyle Stretch Cover,Electronics,302.57,281.87,Yes,4.3,Value for money (positive),1023487f-6822-4af4-8f57-4609b91852f6,40,Other,South Alexis,2024-12-02,Credit Card,No,Home Centre,Elastic Fit Cover,60,3.8,Yes,30,Heating problem,POSITIVE,0.9998134970664978,NEGATIVE,0.9961709380149841
PRD37278,Dress,Nike,Nike Sportswear Dress,Electronics,146.7,124.37,Yes,4.1,Usability issue,c1efe3e8-4568-46af-8350-31493d76b0ee,54,Female,West Daniel,2025-01-07,UPI,Yes,H&M,Linen-Blend Dress,50,3.7,Yes,20,Heating problem,NEGATIVE,0.8492327928543091,NEGATIVE,0.9961709380149841
PRD29833,Lipstick,Dove,Dove Matte Longwear Lipstick,Beauty,463.31,420.99,No,3.6,Battery drains fast,6e209cec-4ba6-4f14-9c6e-838daf0564fd,33,Other,New Adrienne,2024-04-11,Credit Card,No,Revlon,Ultra HD Matte,120,3.6,Yes,40,Damaged item,NEGATIVE,0.7297149896621704,NEGATIVE,0.9996194839477539
PRD07525,Laptop,LG,LG Gram SuperSlim,Electronics,252.55,215.97,Yes,4.3,Battery drains fast,8c4f0185-f936-4fbd-b765-00a28fd9295d,36,Male,West Connor,2024-07-09,Debit Card,No,Dell,XPS 13,70,4.5,Yes,10,Satisfied customer,NEGATIVE,0.7297149896621704,POSITIVE,0.9997509121894836
PRD06808,Lipstick,Dove,Dove Velvet Liquid Lipcolor,Beauty,112.8,94.95,No,3.7,Damaged item,92030f4c-59ab-4f26-85d1-cb5fdb1d2b4e,28,Female,Deborahhaven,2025-01-05,Cash on Delivery,Yes,Maybelline,Color Sensational,120,4.3,No,35,Battery drains fast,NEGATIVE,0.9996194839477539,NEGATIVE,0.7297149896621704
PRD11099,Shampoo,Nivea,2-in-1 Care Express,Beauty,310.18,281.83,No,3.5,Battery drains fast,b93b4952-fe5b-429a-b39f-347c34c34bba,58,Female,Mooreland,2024-09-26,Cash on Delivery,Yes,Sunsilk,Black Shine,50,3.4,Yes,30,Heating problem,NEGATIVE,0.7297149896621704,NEGATIVE,0.9961709380149841
PRD04730,Dress,Puma,Puma Classics Dress,Electronics,93.25,87.89,No,3.8,Value for money (positive),166068ef-bb8f-4d76-8753-2d8dd7a7e1d2,25,Female,South Michaelberg,2024-10-08,Credit Card,Yes,Mango,Ruffled Dress,50,4.1,Yes,20,Satisfied customer,POSITIVE,0.9998134970664978,POSITIVE,0.9997509121894836
PRD06770,Lipstick,Nivea,Nivea Fruity Shine Lip Balm,Beauty,482.12,434.11,No,4.0,Battery drains fast,094ef8bc-b4bf-4330-89b7-7b2231f1a63e,28,Female,Davistown,2025-01-25,UPI,No,Revlon,Ultra HD Matte,60,4.3,Yes,30,Low quality,NEGATIVE,0.7297149896621704,NEGATIVE,0.9997710585594177
PRD23258,Smartphone,Samsung,Galaxy A54,Electronics,214.91,177.36,No,3.9,Durable product,201d684d-eb68-45e9-bfe6-fa5ae0eeb085,45,Female,Hartmanberg,2024-04-13,Credit Card,Yes,Huawei,Nova 11,70,4.2,Yes,20,Battery drains fast,POSITIVE,0.9998296499252319,NEGATIVE,0.7297149896621704
PRD09554,Cookware,Panasonic,Ceramic Pro Cookware,Electronics,461.34,370.1,No,4.5,Satisfied customer,92ab0a28-4255-4a2a-8792-1b5f4a07851c,54,Other,Cynthiaport,2025-01-02,Debit Card,Yes,Tefal,Natura Fry Pan,70,3.1,No,10,Durable product,POSITIVE,0.9997509121894836,POSITIVE,0.9998296499252319
PRD11911,Shampoo,Dove,Hair Fall Rescue,Beauty,216.71,196.98,No,3.8,Damaged item,52290308-c6a3-4796-8fbb-e51e9a07deb8,50,Other,Theresahaven,2025-01-10,Debit Card,Yes,L'Oreal,Dream Lengths,110,3.4,Yes,35,Slow delivery,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997106194496155
PRD25134,Smartphone,Apple,iPhone 15 Pro,Electronics,492.4,395.27,No,4.5,Packaging issue,e395adab-7bee-45d7-9cf1-f01dfd1a9a7d,43,Male,Lake Christopher,2024-03-30,Debit Card,Yes,OnePlus,10T,350,3.8,Yes,35,Satisfied customer,NEGATIVE,0.9910193085670471,POSITIVE,0.9997509121894836
PRD19367,Dress,Nike,Nike Tech Fleece Dress,Electronics,318.74,294.42,No,3.9,Low quality,66cd1080-dff9-458d-ae40-af0679e22d5b,39,Other,Hannahport,2024-02-29,Debit Card,Yes,Adidas,3-Stripes Dress,70,3.8,Yes,20,Battery drains fast,NEGATIVE,0.9997710585594177,NEGATIVE,0.7297149896621704
PRD16003,Perfume,Sephora,Sephora Eau de Cologne Fresh,Beauty,386.04,359.35,No,3.4,Usability issue,b2a60305-885e-41db-8510-c4b3fd185a05,58,Female,North Lauraton,2025-01-04,UPI,No,MarketBrand,Perfume Pro Series,70,3.9,Yes,30,Slow delivery,NEGATIVE,0.8492327928543091,NEGATIVE,0.9997106194496155
PRD01645,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,22.0,19.27,No,3.6,Durable product,8fc1c8a0-d47a-48ff-b30e-476fd3f3f1a8,37,Other,West Jamesmouth,2024-06-14,Credit Card,No,Mi,Bedside Lamp 2,50,4.1,No,20,Packaging issue,POSITIVE,0.9998296499252319,NEGATIVE,0.9910193085670471
PRD45781,Sofa Cover,Whirlpool,Whirlpool Stretch Sofa Cover,Electronics,40.8,36.0,Yes,4.0,Heating problem,9913aeca-fb7e-474f-9355-0aeac6dd403d,24,Female,Mcguiremouth,2024-04-07,Cash on Delivery,No,Home Centre,Quilted Protector,50,4.0,No,10,Heating problem,NEGATIVE,0.9961709380149841,NEGATIVE,0.9961709380149841
PRD20135,Face Cream,Sephora,Sephora All Day Hydrator,Beauty,113.55,95.64,Yes,3.8,Packaging issue,14e5096f-67a8-4a59-b1ce-da3258878e39,48,Male,Carriemouth,2024-06-05,Debit Card,Yes,Olay,Regenerist,50,4.5,No,20,Value for money (positive),NEGATIVE,0.9910193085670471,POSITIVE,0.9998134970664978
PRD28822,Smartwatch,Apple,Apple Watch Ultra,Electronics,167.08,136.76,No,4.7,Battery drains fast,aa26d56a-867e-4d28-9411-b0d964c5a2aa,38,Other,Lake Roy,2024-03-29,Cash on Delivery,No,Amazfit,T-Rex 2,350,3.2,No,35,Durable product,NEGATIVE,0.7297149896621704,POSITIVE,0.9998296499252319
PRD27637,Sofa Cover,Philips,Philips Stretch Sofa Cover,Electronics,350.35,325.4,No,4.0,Value for money (positive),54f19923-de8f-459a-bd0a-31fd6d6fd44b,20,Male,South Sherrybury,2024-05-03,Cash on Delivery,Yes,Wayfair Basics,Stretch Sofa Protector,70,3.1,Yes,10,Durable product,POSITIVE,0.9998134970664978,POSITIVE,0.9998296499252319
PRD40658,Jacket,Nike,Therma-FIT Repel Jacket,Clothing,301.91,257.57,Yes,4.2,Value for money (positive),cffac748-ee29-4b93-8768-aeb676376483,35,Female,East Sonya,2025-01-19,Credit Card,No,Levi's,Trucker Jacket,60,4.0,Yes,10,Heating problem,POSITIVE,0.9998134970664978,NEGATIVE,0.9961709380149841
PRD03280,Smartwatch,Samsung,Galaxy Watch6 Classic,Electronics,79.41,67.9,No,4.6,Packaging issue,bbdf2145-9b27-462a-ba49-7b5a05fa5f02,45,Other,Heiditon,2024-03-11,Cash on Delivery,Yes,Amazfit,Bip 3 Pro,60,2.9,Yes,10,Low quality,NEGATIVE,0.9910193085670471,NEGATIVE,0.9997710585594177
PRD43954,Smartphone,Sony,Xperia 5 V,Electronics,514.97,425.96,Yes,4.0,Battery drains fast,a0e33648-dba3-4b90-9a6d-55e8c6ed5c22,38,Other,Leonton,2024-06-26,Debit Card,Yes,Google,Pixel 7,500,3.2,No,30,Value for money (positive),NEGATIVE,0.7297149896621704,POSITIVE,0.9998134970664978
PRD39538,Jeans,Adidas,Adidas Denim Slim,Electronics,192.87,180.13,No,4.1,Durable product,d5d31f08-3c7a-4d46-8c19-eb728b81b24d,50,Male,Brianhaven,2024-11-30,Cash on Delivery,Yes,Tommy Jeans,Ryan,70,3.0,No,42,Packaging issue,POSITIVE,0.9998296499252319,NEGATIVE,0.9910193085670471
PRD44981,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,240.58,207.38,No,3.1,Durable product,94805d32-1ca3-4ec7-ba9e-d10d2bf467fe,32,Male,New Christina,2024-11-13,Debit Card,Yes,Ikea,RANARP,60,3.7,Yes,30,Packaging issue,POSITIVE,0.9998296499252319,NEGATIVE,0.9910193085670471
PRD22666,Face Cream,Nivea,Q10 Power,Beauty,609.15,492.15,Yes,3.6,Packaging issue,e4545aa2-4957-4a20-a971-b79e56815e6d,24,Female,Hansonville,2024-09-02,Cash on Delivery,Yes,Lakme,Peach Milk,70,3.8,No,30,Durable product,NEGATIVE,0.9910193085670471,POSITIVE,0.9998296499252319
PRD08249,Smartphone,Apple,iPhone 15 Pro,Electronics,511.9,477.5,Yes,4.4,Durable product,e9d66c58-e73f-4989-917b-a166a076b2da,26,Other,Jasminestad,2024-10-31,UPI,Yes,Xiaomi,Poco F5,400,4.3,Yes,35,Heating problem,POSITIVE,0.9998296499252319,NEGATIVE,0.9961709380149841
PRD16167,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,459.74,384.17,No,3.3,Damaged item,9334e8cf-7cf6-4d4b-bd3d-52c2374f3942,28,Other,Russomouth,2024-03-30,Debit Card,Yes,Philips,Hue Go,60,3.1,Yes,20,Low quality,NEGATIVE,0.9996194839477539,NEGATIVE,0.9997710585594177
