Feedback,Rating,Competitor_Rating,Competitor_Feedback,Market_Price,Competitor_Price,Rating_Diff,Feedback_Sentiment,Feedback_Score,Competitor_Sentiment,Competitor_Score
Value for money (positive),3.9,4.3,Damaged item,496.08,280,-0.3999999999999999,Positive,0.6127797365188599,Negative,0.598777174949646
Slow delivery,3.8,4.0,Value for money (positive),156.72,500,-0.2000000000000001,Negative,0.7610791921615601,Positive,0.6127797365188599
Slow delivery,3.6,4.2,Usability issue,520.33,50,-0.6000000000000001,Negative,0.7610791921615601,Negative,0.5037590265274048
Slow delivery,4.5,3.7,Battery drains fast,550.91,70,0.7999999999999998,Negative,0.7610791921615601,Negative,0.7789279818534851
Damaged item,4.1,3.8,Slow delivery,258.17,50,0.2999999999999998,Negative,0.598777174949646,Negative,0.7610791921615601
Slow delivery,4.0,3.4,Value for money (positive),420.08,70,0.6000000000000001,Negative,0.7610791921615601,Positive,0.6127797365188599
Low quality,4.4,3.4,Damaged item,475.39,70,1.0000000000000004,Negative,0.7362154126167297,Negative,0.598777174949646
Durable product,4.0,4.3,Usability issue,240.39,110,-0.2999999999999998,Negative,0.6017242670059204,Negative,0.5037590265274048
Durable product,3.7,4.4,Low quality,482.24,70,-0.7000000000000002,Negative,0.6017242670059204,Negative,0.7362154126167297
Battery drains fast,3.9,3.8,Damaged item,153.44,110,0.1,Negative,0.7789279818534851,Negative,0.598777174949646
Battery drains fast,4.5,3.8,Durable product,192.2,50,0.7000000000000002,Negative,0.7789279818534851,Negative,0.6017242670059204
Battery drains fast,3.4,3.8,Value for money (positive),386.02,70,-0.3999999999999999,Negative,0.7789279818534851,Positive,0.6127797365188599
Value for money (positive),4.3,3.8,Heating problem,302.57,60,0.5,Positive,0.6127797365188599,Negative,0.5841841697692871
Usability issue,4.1,3.7,Heating problem,146.7,50,0.3999999999999994,Negative,0.5037590265274048,Negative,0.5841841697692871
Battery drains fast,3.6,3.6,Damaged item,463.31,120,0.0,Negative,0.7789279818534851,Negative,0.598777174949646
Battery drains fast,4.3,4.5,Satisfied customer,252.55,70,-0.2000000000000001,Negative,0.7789279818534851,Positive,0.889923095703125
Damaged item,3.7,4.3,Battery drains fast,112.8,120,-0.5999999999999996,Negative,0.598777174949646,Negative,0.7789279818534851
Battery drains fast,3.5,3.4,Heating problem,310.18,50,0.1,Negative,0.7789279818534851,Negative,0.5841841697692871
Value for money (positive),3.8,4.1,Satisfied customer,93.25,50,-0.2999999999999998,Positive,0.6127797365188599,Positive,0.889923095703125
Battery drains fast,4.0,4.3,Low quality,482.12,60,-0.2999999999999998,Negative,0.7789279818534851,Negative,0.7362154126167297
Durable product,3.9,4.2,Battery drains fast,214.91,70,-0.3000000000000002,Negative,0.6017242670059204,Negative,0.7789279818534851
Satisfied customer,4.5,3.1,Durable product,461.34,70,1.4,Positive,0.889923095703125,Negative,0.6017242670059204
Damaged item,3.8,3.4,Slow delivery,216.71,110,0.3999999999999999,Negative,0.598777174949646,Negative,0.7610791921615601
Packaging issue,4.5,3.8,Satisfied customer,492.4,350,0.7000000000000002,Negative,0.49921920895576477,Positive,0.889923095703125
Low quality,3.9,3.8,Battery drains fast,318.74,70,0.1,Negative,0.7362154126167297,Negative,0.7789279818534851
Usability issue,3.4,3.9,Slow delivery,386.04,70,-0.5,Negative,0.5037590265274048,Negative,0.7610791921615601
Durable product,3.6,4.1,Packaging issue,22.0,50,-0.4999999999999995,Negative,0.6017242670059204,Negative,0.49921920895576477
Heating problem,4.0,4.0,Heating problem,40.8,50,0.0,Negative,0.5841841697692871,Negative,0.5841841697692871
Packaging issue,3.8,4.5,Value for money (positive),113.55,50,-0.7000000000000002,Negative,0.49921920895576477,Positive,0.6127797365188599
Battery drains fast,4.7,3.2,Durable product,167.08,350,1.5,Negative,0.7789279818534851,Negative,0.6017242670059204
Value for money (positive),4.0,3.1,Durable product,350.35,70,0.8999999999999999,Positive,0.6127797365188599,Negative,0.6017242670059204
Value for money (positive),4.2,4.0,Heating problem,301.91,60,0.2000000000000001,Positive,0.6127797365188599,Negative,0.5841841697692871
Packaging issue,4.6,2.9,Low quality,79.41,60,1.6999999999999995,Negative,0.49921920895576477,Negative,0.7362154126167297
Battery drains fast,4.0,3.2,Value for money (positive),514.97,500,0.7999999999999998,Negative,0.7789279818534851,Positive,0.6127797365188599
Durable product,4.1,3.0,Packaging issue,192.87,70,1.0999999999999996,Negative,0.6017242670059204,Negative,0.49921920895576477
Durable product,3.1,3.7,Packaging issue,240.58,60,-0.6000000000000001,Negative,0.6017242670059204,Negative,0.49921920895576477
Packaging issue,3.6,3.8,Durable product,609.15,70,-0.1999999999999997,Negative,0.49921920895576477,Negative,0.6017242670059204
Durable product,4.4,4.3,Heating problem,511.9,400,0.1000000000000005,Negative,0.6017242670059204,Negative,0.5841841697692871
Damaged item,3.3,3.1,Low quality,459.74,60,0.1999999999999997,Negative,0.598777174949646,Negative,0.7362154126167297
Heating problem,3.5,3.1,Damaged item,23.14,50,0.3999999999999999,Negative,0.5841841697692871,Negative,0.598777174949646
Value for money (positive),3.3,3.3,Damaged item,145.03,60,0.0,Positive,0.6127797365188599,Negative,0.598777174949646
Heating problem,4.0,4.5,Usability issue,195.27,520,-0.5,Negative,0.5841841697692871,Negative,0.5037590265274048
Heating problem,3.9,4.2,Durable product,166.68,70,-0.3000000000000002,Negative,0.5841841697692871,Negative,0.6017242670059204
Usability issue,4.3,3.1,Damaged item,519.41,60,1.1999999999999995,Negative,0.5037590265274048,Negative,0.598777174949646
Battery drains fast,3.9,3.6,Low quality,60.61,70,0.2999999999999998,Negative,0.7789279818534851,Negative,0.7362154126167297
Battery drains fast,4.1,4.0,Battery drains fast,35.27,520,0.0999999999999996,Negative,0.7789279818534851,Negative,0.7789279818534851
Value for money (positive),4.3,3.5,Heating problem,343.27,50,0.7999999999999998,Positive,0.6127797365188599,Negative,0.5841841697692871
Packaging issue,3.9,4.3,Satisfied customer,557.85,70,-0.3999999999999999,Negative,0.49921920895576477,Positive,0.889923095703125
Satisfied customer,3.3,4.1,Low quality,132.71,50,-0.7999999999999998,Positive,0.889923095703125,Negative,0.7362154126167297
Satisfied customer,4.6,3.9,Satisfied customer,421.38,70,0.6999999999999997,Positive,0.889923095703125,Positive,0.889923095703125
Satisfied customer,4.3,4.1,Value for money (positive),270.28,50,0.2000000000000001,Positive,0.889923095703125,Positive,0.6127797365188599
Damaged item,3.6,3.7,Packaging issue,149.79,70,-0.1,Negative,0.598777174949646,Negative,0.49921920895576477
Packaging issue,4.2,3.6,Satisfied customer,253.44,520,0.6000000000000001,Negative,0.49921920895576477,Positive,0.889923095703125
Value for money (positive),4.0,3.9,Durable product,380.61,500,0.1,Positive,0.6127797365188599,Negative,0.6017242670059204
Packaging issue,4.3,4.1,Value for money (positive),336.79,60,0.2000000000000001,Negative,0.49921920895576477,Positive,0.6127797365188599
Damaged item,3.9,3.5,Usability issue,280.1,90,0.3999999999999999,Negative,0.598777174949646,Negative,0.5037590265274048
Battery drains fast,4.0,3.7,Heating problem,148.24,70,0.2999999999999998,Negative,0.7789279818534851,Negative,0.5841841697692871
Damaged item,4.5,3.9,Usability issue,546.55,50,0.6000000000000001,Negative,0.598777174949646,Negative,0.5037590265274048
Durable product,4.3,3.8,Value for money (positive),52.58,450,0.5,Negative,0.6017242670059204,Positive,0.6127797365188599
Satisfied customer,3.9,4.3,Packaging issue,279.49,60,-0.3999999999999999,Positive,0.889923095703125,Negative,0.49921920895576477
Durable product,3.5,4.5,Durable product,262.12,70,-1.0,Negative,0.6017242670059204,Negative,0.6017242670059204
Battery drains fast,3.9,3.2,Battery drains fast,88.13,70,0.6999999999999997,Negative,0.7789279818534851,Negative,0.7789279818534851
Slow delivery,4.0,4.2,Battery drains fast,410.8,60,-0.2000000000000001,Negative,0.7610791921615601,Negative,0.7789279818534851
Battery drains fast,3.6,4.0,Value for money (positive),28.1,50,-0.3999999999999999,Negative,0.7789279818534851,Positive,0.6127797365188599
Heating problem,4.4,4.1,Durable product,210.25,70,0.3000000000000007,Negative,0.5841841697692871,Negative,0.6017242670059204
Slow delivery,3.8,4.1,Damaged item,429.54,350,-0.2999999999999998,Negative,0.7610791921615601,Negative,0.598777174949646
Low quality,4.0,4.3,Heating problem,26.26,50,-0.2999999999999998,Negative,0.7362154126167297,Negative,0.5841841697692871
Slow delivery,3.6,4.4,Packaging issue,584.07,50,-0.8000000000000003,Negative,0.7610791921615601,Negative,0.49921920895576477
Slow delivery,2.9,3.8,Durable product,16.35,50,-0.8999999999999999,Negative,0.7610791921615601,Negative,0.6017242670059204
Damaged item,3.5,3.5,Damaged item,143.15,90,0.0,Negative,0.598777174949646,Negative,0.598777174949646
Durable product,4.1,3.7,Damaged item,65.34,350,0.3999999999999994,Negative,0.6017242670059204,Negative,0.598777174949646
Heating problem,3.5,4.2,Durable product,337.91,70,-0.7000000000000002,Negative,0.5841841697692871,Negative,0.6017242670059204
Packaging issue,4.6,3.9,Low quality,206.04,70,0.6999999999999997,Negative,0.49921920895576477,Negative,0.7362154126167297
Usability issue,3.2,3.6,Low quality,280.25,70,-0.3999999999999999,Negative,0.5037590265274048,Negative,0.7362154126167297
Slow delivery,3.6,4.3,Slow delivery,188.6,60,-0.6999999999999997,Negative,0.7610791921615601,Negative,0.7610791921615601
Usability issue,3.2,3.1,Low quality,206.93,60,0.1,Negative,0.5037590265274048,Negative,0.7362154126167297
Battery drains fast,3.8,3.5,Low quality,148.04,60,0.2999999999999998,Negative,0.7789279818534851,Negative,0.7362154126167297
Low quality,4.2,3.9,Heating problem,545.62,90,0.3000000000000002,Negative,0.7362154126167297,Negative,0.5841841697692871
Slow delivery,3.2,3.8,Slow delivery,43.28,60,-0.5999999999999996,Negative,0.7610791921615601,Negative,0.7610791921615601
Usability issue,4.0,4.2,Packaging issue,296.13,50,-0.2000000000000001,Negative,0.5037590265274048,Negative,0.49921920895576477
Battery drains fast,4.3,3.5,Battery drains fast,222.7,70,0.7999999999999998,Negative,0.7789279818534851,Negative,0.7789279818534851
Heating problem,3.9,3.3,Satisfied customer,225.76,60,0.6000000000000001,Negative,0.5841841697692871,Positive,0.889923095703125
Battery drains fast,3.7,3.1,Satisfied customer,68.97,80,0.6000000000000001,Negative,0.7789279818534851,Positive,0.889923095703125
Low quality,4.1,4.2,Value for money (positive),320.89,110,-0.1000000000000005,Negative,0.7362154126167297,Positive,0.6127797365188599
Damaged item,4.3,3.7,Value for money (positive),387.67,50,0.5999999999999996,Negative,0.598777174949646,Positive,0.6127797365188599
Packaging issue,4.3,4.1,Packaging issue,87.71,60,0.2000000000000001,Negative,0.49921920895576477,Negative,0.49921920895576477
Usability issue,3.2,3.6,Satisfied customer,339.76,70,-0.3999999999999999,Negative,0.5037590265274048,Positive,0.889923095703125
Damaged item,4.3,3.4,Packaging issue,480.44,70,0.8999999999999999,Negative,0.598777174949646,Negative,0.49921920895576477
Heating problem,4.0,4.3,Battery drains fast,543.76,50,-0.2999999999999998,Negative,0.5841841697692871,Negative,0.7789279818534851
Slow delivery,4.1,4.2,Value for money (positive),100.67,70,-0.1000000000000005,Negative,0.7610791921615601,Positive,0.6127797365188599
Battery drains fast,4.5,4.2,Packaging issue,149.66,50,0.2999999999999998,Negative,0.7789279818534851,Negative,0.49921920895576477
Durable product,3.9,3.5,Damaged item,570.46,70,0.3999999999999999,Negative,0.6017242670059204,Negative,0.598777174949646
Durable product,4.0,4.1,Low quality,586.08,280,-0.0999999999999996,Negative,0.6017242670059204,Negative,0.7362154126167297
Durable product,4.2,3.8,Battery drains fast,363.4,70,0.4000000000000003,Negative,0.6017242670059204,Negative,0.7789279818534851
Battery drains fast,3.2,3.4,Satisfied customer,134.92,70,-0.1999999999999997,Negative,0.7789279818534851,Positive,0.889923095703125
Satisfied customer,4.6,4.4,Slow delivery,473.19,60,0.1999999999999993,Positive,0.889923095703125,Negative,0.7610791921615601
Durable product,3.7,3.7,Value for money (positive),164.46,60,0.0,Negative,0.6017242670059204,Positive,0.6127797365188599
Slow delivery,3.8,4.3,Value for money (positive),517.48,50,-0.5,Negative,0.7610791921615601,Positive,0.6127797365188599
Damaged item,3.3,4.2,Low quality,265.36,50,-0.9000000000000004,Negative,0.598777174949646,Negative,0.7362154126167297
Heating problem,3.7,3.7,Usability issue,323.19,70,0.0,Negative,0.5841841697692871,Negative,0.5037590265274048
Durable product,3.6,4.1,Low quality,32.92,60,-0.4999999999999995,Negative,0.6017242670059204,Negative,0.7362154126167297
Battery drains fast,4.1,4.4,Damaged item,42.91,60,-0.3000000000000007,Negative,0.7789279818534851,Negative,0.598777174949646
Satisfied customer,3.1,3.8,Packaging issue,395.44,70,-0.6999999999999997,Positive,0.889923095703125,Negative,0.49921920895576477
Heating problem,3.0,3.8,Battery drains fast,454.42,60,-0.7999999999999998,Negative,0.5841841697692871,Negative,0.7789279818534851
Durable product,4.5,3.6,Satisfied customer,95.13,50,0.8999999999999999,Negative,0.6017242670059204,Positive,0.889923095703125
Usability issue,2.9,3.0,Durable product,547.56,60,-0.1,Negative,0.5037590265274048,Negative,0.6017242670059204
Low quality,3.8,4.5,Heating problem,300.62,120,-0.7000000000000002,Negative,0.7362154126167297,Negative,0.5841841697692871
Durable product,4.2,4.4,Battery drains fast,406.59,50,-0.2000000000000001,Negative,0.6017242670059204,Negative,0.7789279818534851
Slow delivery,3.9,4.0,Usability issue,396.22,50,-0.1,Negative,0.7610791921615601,Negative,0.5037590265274048
Satisfied customer,4.2,3.3,Heating problem,83.92,280,0.9000000000000004,Positive,0.889923095703125,Negative,0.5841841697692871
Battery drains fast,4.0,4.0,Value for money (positive),347.7,50,0.0,Negative,0.7789279818534851,Positive,0.6127797365188599
Damaged item,3.9,3.4,Heating problem,371.66,70,0.5,Negative,0.598777174949646,Negative,0.5841841697692871
Battery drains fast,3.2,3.9,Slow delivery,297.76,50,-0.6999999999999997,Negative,0.7789279818534851,Negative,0.7610791921615601
Damaged item,4.4,4.1,Battery drains fast,36.55,70,0.3000000000000007,Negative,0.598777174949646,Negative,0.7789279818534851
Satisfied customer,4.2,3.6,Satisfied customer,440.68,120,0.6000000000000001,Positive,0.889923095703125,Positive,0.889923095703125
Heating problem,4.2,4.2,Satisfied customer,463.42,70,0.0,Negative,0.5841841697692871,Positive,0.889923095703125
Damaged item,4.3,4.2,Heating problem,121.96,60,0.0999999999999996,Negative,0.598777174949646,Negative,0.5841841697692871
Low quality,3.2,4.4,Damaged item,50.68,60,-1.2000000000000002,Negative,0.7362154126167297,Negative,0.598777174949646
Low quality,4.2,4.3,Packaging issue,97.81,50,-0.0999999999999996,Negative,0.7362154126167297,Negative,0.49921920895576477
Heating problem,4.2,3.6,Damaged item,135.99,60,0.6000000000000001,Negative,0.5841841697692871,Negative,0.598777174949646
Slow delivery,3.6,4.2,Usability issue,384.69,60,-0.6000000000000001,Negative,0.7610791921615601,Negative,0.5037590265274048
Value for money (positive),3.7,4.3,Satisfied customer,478.41,70,-0.5999999999999996,Positive,0.6127797365188599,Positive,0.889923095703125
Slow delivery,3.8,4.0,Value for money (positive),434.57,70,-0.2000000000000001,Negative,0.7610791921615601,Positive,0.6127797365188599
Value for money (positive),3.6,3.6,Usability issue,500.41,60,0.0,Positive,0.6127797365188599,Negative,0.5037590265274048
Damaged item,4.1,3.2,Packaging issue,423.85,50,0.8999999999999995,Negative,0.598777174949646,Negative,0.49921920895576477
Satisfied customer,3.9,4.1,Battery drains fast,112.17,70,-0.1999999999999997,Positive,0.889923095703125,Negative,0.7789279818534851
Battery drains fast,4.1,3.2,Battery drains fast,487.36,60,0.8999999999999995,Negative,0.7789279818534851,Negative,0.7789279818534851
Damaged item,2.9,3.0,Value for money (positive),244.7,70,-0.1,Negative,0.598777174949646,Positive,0.6127797365188599
Satisfied customer,3.6,3.5,Durable product,418.51,90,0.1,Positive,0.889923095703125,Negative,0.6017242670059204
Low quality,4.3,3.6,Low quality,160.98,60,0.6999999999999997,Negative,0.7362154126167297,Negative,0.7362154126167297
Heating problem,4.5,4.2,Durable product,449.35,450,0.2999999999999998,Negative,0.5841841697692871,Negative,0.6017242670059204
Battery drains fast,3.9,3.4,Usability issue,18.91,60,0.5,Negative,0.7789279818534851,Negative,0.5037590265274048
Heating problem,4.2,3.4,Heating problem,538.09,50,0.8000000000000003,Negative,0.5841841697692871,Negative,0.5841841697692871
Packaging issue,4.4,4.0,Usability issue,299.98,450,0.4000000000000003,Negative,0.49921920895576477,Negative,0.5037590265274048
Heating problem,3.8,3.4,Satisfied customer,65.39,50,0.3999999999999999,Negative,0.5841841697692871,Positive,0.889923095703125
Battery drains fast,4.7,4.6,Usability issue,251.26,60,0.1000000000000005,Negative,0.7789279818534851,Negative,0.5037590265274048
Low quality,4.1,4.1,Packaging issue,134.6,70,0.0,Negative,0.7362154126167297,Negative,0.49921920895576477
