Product_ID,Product_Name,Brand,Model,Category,Market_Price,Purchase_Amount,Discount_Applied,Rating,Feedback,Customer_ID,Age,Gender,City,Purchase_Date,Payment_Method,Repeat_Customer,Competitor_Name,Competitor_Model,Competitor_Price,Competitor_Rating,Promotion_Competitor,Market_Share,Competitor_Feedback,Name_Brand_Model_Match,Category_Match,Fixed_Category
PRD39062,Headphones,LG,LG TONE Free FP9,Electronics,75.54,75.54,No,3.8,Heating problem,9173cf80-cec1-46c2-a9ce-aa2a3524cc42,46,Female,South Natalieton,2024-10-23,Credit Card,Yes,Bose,QuietComfort 45,50,4.2,Yes,20,Damaged item,True,True,Electronics
PRD16422,Face Cream,Dove,Dove Moisturizing Cream,Beauty,278.94,278.94,No,3.5,Battery drains fast,f0d1a073-ce1d-4ae9-9705-892d7c072c31,40,Female,Morrisborough,2025-01-21,Credit Card,Yes,L'Oreal,Age Perfect,130,4.5,No,35,Battery drains fast,True,True,Beauty
PRD02575,Cookware,Whirlpool,Whirlpool Non-Stick Set,Electronics,297.37,297.37,No,3.6,Heating problem,2dfe9bc4-97e9-4dae-aff1-6131c0fe69aa,24,Female,Jacksonmouth,2023-07-24,Debit Card,Yes,Tefal,Ingenio Set,60,4.1,No,20,Usability issue,True,False,Electronics
PRD34003,Lipstick,Nivea,Nivea Fruity Shine Lip Balm,Beauty,495.72,428.79,Yes,3.7,Packaging issue,1f8cfcb2-9cce-446e-9a97-af2ed2cd1e22,30,Female,Evanshaven,2024-03-06,Credit Card,Yes,Maybelline,Color Sensational,60,3.4,No,20,Satisfied customer,True,False,Beauty
PRD06937,Cookware,Whirlpool,Whirlpool Non-Stick Set,Electronics,443.53,382.57,Yes,3.7,Durable product,fa481cfa-ee89-49d0-b972-fead84b4c02c,22,Male,Morganton,2022-09-29,Credit Card,No,Tefal,Ingenio Set,70,3.6,No,10,Usability issue,True,False,Electronics
PRD30889,Smartphone,Apple,iPhone 14,Electronics,347.09,347.09,No,3.9,Damaged item,d4bf01bd-e47f-40de-8df4-67b4d865ccbf,55,Female,Catherineborough,2025-07-26,Cash on Delivery,Yes,Xiaomi,13 Pro,350,4.5,Yes,45,Usability issue,False,True,Electronics
PRD29518,Jacket,Tommy Hilfiger,Therma-FIT Repel Jacket,Clothing,16.64,16.64,No,4.2,Heating problem,f4f990e2-0735-4c4f-9a3a-a32ef253c37a,54,Female,Burnettville,2022-10-08,Credit Card,No,Puma,Essentials Padded,70,4.4,No,30,Low quality,True,True,Clothing
PRD31915,Laptop,Apple,MacBook Pro 16,Electronics,103.62,80.9,Yes,4.1,Damaged item,bb65dc6b-7380-424e-8319-be2b04f4c48f,49,Female,Charlesside,2024-03-23,Cash on Delivery,No,Asus,VivoBook 15,350,4.0,Yes,45,Heating problem,False,True,Electronics
PRD20538,T-Shirt,Zara,Classic Logo Tee,Electronics,65.03,65.03,No,3.8,Usability issue,f4bd94fa-41c0-44ed-b084-b9fddf948d98,19,Female,Smithfurt,2025-02-08,Credit Card,Yes,Under Armour,Iso-Chill Tee,60,3.8,No,20,Packaging issue,False,False,Clothing
PRD31680,Perfume,L'Oreal,L'Oreal Eau de Parfum Classic,Beauty,382.52,285.16,Yes,4.2,Damaged item,a7031782-d614-4df3-8980-463162200152,19,Female,Chloehaven,2024-04-27,Cash on Delivery,No,MarketBrand,Perfume Pro Series,60,3.9,No,30,Value for money (positive),True,True,Beauty
PRD47069,Face Cream,Ge,Age Perfect Night Cream,Beauty,317.78,301.58,Yes,3.9,Usability issue,c0382063-ca16-48cb-98a6-fa23dc702242,49,Male,East Ashley,2024-10-19,Cash on Delivery,No,Olay,Regenerist,50,4.0,No,30,Slow delivery,True,True,Beauty
PRD28692,Cookware,LG,SENSUELL Frying Pan,Electronics,335.6,297.52,Yes,3.3,Slow delivery,97435bc2-7e36-403c-99cc-e1a3a112ed26,30,Male,Dawnshire,2025-03-07,Cash on Delivery,No,Philips,Viva Airfryer,60,3.0,No,10,Satisfied customer,False,False,Electronics
PRD48330,T-Shirt,Puma,Better Cotton Tee,Clothing,233.7,194.62,Yes,3.9,Value for money (positive),d12f7588-9519-47e8-9feb-c2192fb88a31,34,Female,Lake Shaneville,2024-02-18,Debit Card,Yes,Under Armour,Tech Tee,60,3.8,No,20,Satisfied customer,False,True,Clothing
PRD04860,Curtains,Whirlpool,Whirlpool Sheer Curtain Pair,Electronics,215.84,159.48,Yes,4.0,Slow delivery,5b5ccaa0-a2e8-437b-be2e-9f2eb8dbdbce,55,Male,Lake Michellechester,2023-06-25,Credit Card,No,Ikea,HILJA,50,2.9,No,10,Low quality,True,True,Electronics
PRD30932,Lipstick,Dove,Dove Cream Satin Lipstick,Beauty,542.01,486.65,Yes,4.4,Battery drains fast,640ad06c-c56f-46ce-a08e-7c5c041e34b5,40,Male,Collinsport,2024-01-19,Cash on Delivery,Yes,Maybelline,Color Sensational,120,4.1,No,30,Usability issue,True,True,Beauty
PRD39012,Smartwatch,LG,LG Sport Watch X,Electronics,364.66,364.66,No,4.6,Packaging issue,3c4887b2-f0f3-4899-bc67-6f4ec4fdf959,25,Female,New Steven,2023-07-09,Cash on Delivery,Yes,Fitbit,Sense 2,70,3.8,Yes,10,Heating problem,True,True,Electronics
PRD15445,Face Cream,Nivea,Nivea Soft,Electronics,509.7,402.83,Yes,4.4,Durable product,ebb9c562-3b64-499e-a34d-2d979ce9090f,33,Male,Brownshire,2023-08-24,Credit Card,Yes,Garnier,Wrinkle Lift,60,3.6,Yes,30,Battery drains fast,True,False,Beauty
PRD42645,Jeans,H&M,511 Slim,Beauty,115.59,89.81,Yes,3.1,Battery drains fast,b08da076-f10a-4b7c-b757-9d25b3b6592c,39,Female,Mcclainmouth,2023-04-23,Cash on Delivery,Yes,Lee,Daren,60,3.3,Yes,10,Value for money (positive),False,False,Clothing
PRD00485,Shampoo,Sephora,Sephora Daily Smooth Shampoo,Electronics,390.39,390.39,No,3.7,Slow delivery,26e72a64-db1f-4882-a37b-d3d2b194ad48,36,Female,Wolfetown,2023-02-07,Debit Card,Yes,Head & Shoulders,Smooth & Silky,50,4.4,No,20,Usability issue,True,False,Beauty
PRD40140,Perfume,L'Oreal,L'Oreal Eau de Parfum Classic,Beauty,507.11,507.11,No,4.5,Damaged item,7e4480e7-2598-4d01-90c7-8846cdf68ebc,35,Male,Bennettfort,2024-11-29,Debit Card,No,MarketBrand,Perfume Pro Series,70,4.4,No,30,Low quality,True,True,Beauty
PRD47553,Jeans,Puma,Puma Tapered Fit Jeans,Electronics,13.41,10.95,Yes,4.2,Durable product,4bc085df-beac-4e77-a7e8-79c105e2bf4d,58,Female,East Amyview,2023-04-04,Debit Card,Yes,Diesel,TEPPHAR,60,3.1,No,20,Heating problem,True,False,Clothing
PRD35752,Smartwatch,Apple,Apple Watch Ultra,Electronics,496.08,496.08,No,3.9,Value for money (positive),ddb1d2ec-0a58-4fa0-a376-9438f2f66369,33,Female,New Amyside,2025-07-19,Cash on Delivery,Yes,Samsung,Watch5 Pro,280,4.3,No,45,Damaged item,True,True,Electronics
PRD31135,Smartwatch,Samsung,SmartWatch 3,Electronics,156.72,156.72,No,3.8,Slow delivery,0fb3be3c-fc34-434e-829e-248b66b9ac8d,49,Male,Robinsonburgh,2023-08-17,Debit Card,No,Fitbit,Charge 6,500,4.0,Yes,25,Value for money (positive),True,True,Electronics
PRD19233,Cookware,Whirlpool,Whirlpool Non-Stick Set,Electronics,520.33,390.22,Yes,3.6,Slow delivery,8e8a340e-75f6-49d5-9257-04533c6eb747,51,Female,Tylerchester,2024-03-11,Debit Card,Yes,Wonderchef,Caesar Fry Pan,50,4.2,Yes,30,Usability issue,True,False,Electronics
PRD14476,Perfume,Sephora,Sephora Eau de Cologne Fresh,Beauty,550.91,550.91,No,4.5,Slow delivery,9e580d2e-d918-4b16-8f84-6045a2e4cc40,26,Male,Carloshaven,2024-11-18,Debit Card,Yes,MarketBrand,Perfume Pro Series,70,3.7,No,20,Battery drains fast,True,True,Beauty
PRD29801,Jacket,Puma,Essentials Padded Jacket,Clothing,258.17,220.42,Yes,4.1,Damaged item,fdf41649-e822-4f9b-b06c-2fc7be3c4cf2,19,Male,Lake Peter,2022-12-27,Cash on Delivery,No,Nike,Windrunner,50,3.8,No,20,Slow delivery,True,True,Clothing
PRD31802,Smartwatch,LG,LG Sport Watch X,Electronics,420.08,420.08,No,4.0,Slow delivery,948eee15-21c1-4f98-8872-6f6442c1239f,20,Male,Karlhaven,2024-10-27,Cash on Delivery,No,Garmin,Venu 2,70,3.4,No,30,Value for money (positive),True,True,Electronics
PRD28202,T-Shirt,Nike,Nike Legend Tee,Clothing,482.24,341.44,Yes,3.7,Durable product,4f6b244a-b60b-45ba-8343-150533228bfd,19,Male,Juanberg,2024-05-24,Credit Card,No,Reebok,Workout Ready Tee,70,4.4,Yes,20,Low quality,True,True,Clothing
PRD07525,Laptop,LG,LG Gram SuperSlim,Electronics,252.55,252.55,No,4.3,Battery drains fast,8c4f0185-f936-4fbd-b765-00a28fd9295d,36,Male,West Connor,2023-03-23,Debit Card,Yes,Dell,XPS 13,70,4.5,Yes,10,Satisfied customer,True,True,Electronics
PRD06808,Lipstick,Dove,Dove Velvet Liquid Lipcolor,Clothing,112.8,84.67,Yes,3.7,Damaged item,92030f4c-59ab-4f26-85d1-cb5fdb1d2b4e,28,Female,Deborahhaven,2024-04-26,Cash on Delivery,Yes,Maybelline,Color Sensational,120,4.3,No,35,Battery drains fast,True,False,Clothing
PRD11099,Shampoo,Dove,2-in-1 Care Express,Beauty,310.18,310.18,No,3.5,Battery drains fast,b93b4952-fe5b-429a-b39f-347c34c34bba,58,Female,Mooreland,2024-11-18,Cash on Delivery,No,Sunsilk,Black Shine,50,3.4,Yes,30,Heating problem,False,True,Beauty
PRD04730,Dress,Puma,Puma Classics Dress,Electronics,93.25,84.36,Yes,3.8,Value for money (positive),166068ef-bb8f-4d76-8753-2d8dd7a7e1d2,25,Female,South Michaelberg,2023-03-16,Credit Card,No,Mango,Ruffled Dress,50,4.1,Yes,20,Satisfied customer,True,False,Clothing
PRD23258,Smartphone,LG,Galaxy A54,Clothing,214.91,201.36,Yes,3.9,Durable product,201d684d-eb68-45e9-bfe6-fa5ae0eeb085,45,Female,Hartmanberg,2025-03-11,Credit Card,Yes,Huawei,Nova 11,70,4.2,Yes,20,Battery drains fast,False,False,Electronics
PRD25134,Smartphone,Realme,iPhone 15 Pro,Electronics,492.4,492.4,No,4.5,Packaging issue,e395adab-7bee-45d7-9cf1-f01dfd1a9a7d,43,Male,Lake Christopher,2023-07-08,Debit Card,No,OnePlus,10T,350,3.8,Yes,35,Satisfied customer,False,True,Electronics
PRD45781,Sofa Cover,Whirlpool,Whirlpool Stretch Sofa Cover,Beauty,40.8,40.8,No,4.0,Heating problem,9913aeca-fb7e-474f-9355-0aeac6dd403d,24,Female,Mcguiremouth,2023-09-04,Cash on Delivery,Yes,Home Centre,Quilted Protector,50,4.0,No,10,Heating problem,True,False,Home
PRD20135,Face Cream,Sephora,Sephora All Day Hydrator,Clothing,113.55,84.53,Yes,3.8,Packaging issue,14e5096f-67a8-4a59-b1ce-da3258878e39,48,Male,Carriemouth,2024-11-23,Debit Card,Yes,Olay,Regenerist,50,4.5,No,20,Value for money (positive),True,False,Beauty
PRD27637,Sofa Cover,Philips,Philips Stretch Sofa Cover,Electronics,350.35,270.47,Yes,4.0,Value for money (positive),54f19923-de8f-459a-bd0a-31fd6d6fd44b,20,Male,South Sherrybury,2025-08-27,Cash on Delivery,No,Wayfair Basics,Stretch Sofa Protector,70,3.1,Yes,10,Durable product,True,False,Home
PRD40658,Jacket,Nike,Therma-FIT Repel Jacket,Clothing,301.91,301.91,No,4.2,Value for money (positive),cffac748-ee29-4b93-8768-aeb676376483,35,Female,East Sonya,2024-05-17,Credit Card,No,Levi's,Trucker Jacket,60,4.0,Yes,10,Heating problem,True,True,Clothing
PRD39538,Jeans,Adidas,Adidas Denim Slim,Electronics,192.87,143.53,Yes,4.1,Durable product,d5d31f08-3c7a-4d46-8c19-eb728b81b24d,50,Male,Brianhaven,2023-10-12,Cash on Delivery,No,Tommy Jeans,Ryan,70,3.0,No,42,Packaging issue,True,False,Clothing
PRD44981,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,240.58,213.72,Yes,3.1,Durable product,94805d32-1ca3-4ec7-ba9e-d10d2bf467fe,32,Male,New Christina,2024-02-04,Debit Card,Yes,Ikea,RANARP,60,3.7,Yes,30,Packaging issue,True,False,Electronics
PRD22666,Face Cream,Nivea,Q10 Power,Beauty,609.15,609.15,No,3.6,Packaging issue,e4545aa2-4957-4a20-a971-b79e56815e6d,24,Female,Hansonville,2023-02-15,Cash on Delivery,No,Lakme,Peach Milk,70,3.8,No,30,Durable product,False,True,Beauty
PRD31709,Sofa Cover,Philips,Philips Stretch Sofa Cover,Clothing,23.14,21.45,Yes,3.5,Heating problem,ca11747e-3fde-4bdc-9cb8-e3d0e852fdc3,51,Male,Harrisburgh,2024-07-18,Credit Card,Yes,Wayfair Basics,Stretch Sofa Protector,50,3.1,No,10,Damaged item,True,False,Home
PRD38706,Smartphone,LG,LG Pro Max 10,Electronics,166.68,166.68,No,3.9,Heating problem,f57caa91-9690-494e-8b77-05403cb4dc24,53,Male,East Emily,2023-03-23,Credit Card,Yes,Samsung,Galaxy Z Flip5,70,4.2,No,20,Durable product,True,True,Electronics
PRD40565,Cookware,LG,Non-Stick Cookware Set,Electronics,519.41,449.2,Yes,4.3,Usability issue,5f7d3ca3-f844-4f3d-88ba-3d12dcfbdf74,38,Female,East Amanda,2022-10-15,Cash on Delivery,Yes,Philips,Viva Airfryer,60,3.1,No,30,Damaged item,True,False,Electronics
PRD26085,Face Cream,Sephora,Sephora Super Hydrator,Beauty,60.61,60.61,No,3.9,Battery drains fast,0dbab963-dc9a-446d-ac6e-0faaedaf2378,25,Male,East Petershire,2025-01-19,Cash on Delivery,Yes,L'Oreal,Age Perfect,70,3.6,Yes,10,Low quality,True,True,Beauty
PRD06706,Shampoo,Head & Shoulders,Elvive Total Repair 5,Beauty,557.85,557.85,No,3.9,Packaging issue,59179bf7-bcbf-4a5c-acb5-a78926e539e1,40,Male,Jamiestad,2024-04-28,Credit Card,No,Pantene,Smooth & Silky,70,4.3,No,20,Satisfied customer,False,True,Beauty
PRD10173,Lamp,LG,FADO Table Lamp,Electronics,132.71,132.71,No,3.3,Satisfied customer,d114ec18-7c49-4a75-a94c-d6ed450fd499,30,Male,Erinland,2025-08-23,Debit Card,Yes,Panasonic,LED 9W Bulb,50,4.1,No,10,Low quality,True,False,Electronics
PRD05153,Cookware,Whirlpool,Whirlpool Non-Stick Set,Electronics,149.79,121.94,Yes,3.6,Damaged item,2fa509ed-d88d-46b9-9d91-623d8780c7be,52,Female,Port Brandonville,2023-08-08,Debit Card,No,Prestige,Clip-On Set,70,3.7,No,30,Packaging issue,True,False,Electronics
PRD17722,Smartwatch,Fossil,SmartWatch 3,Electronics,380.61,301.11,Yes,4.0,Value for money (positive),9dd13636-e1f6-4732-acad-5dbf60a04fea,26,Female,Mullinsmouth,2024-05-01,Debit Card,Yes,Apple,Watch Ultra,500,3.9,No,30,Durable product,True,True,Electronics
PRD42214,Jacket,Levi's,Original Trucker Jacket,Clothing,336.79,336.79,No,4.3,Packaging issue,43bea7fe-5271-4c77-9d68-40b707aea07b,40,Female,Markmouth,2025-02-12,Cash on Delivery,No,The North Face,ThermoBall,60,4.1,Yes,20,Value for money (positive),True,True,Clothing
PRD20156,Face Cream,Nivea,Nivea Creme,Beauty,148.24,132.07,Yes,4.0,Battery drains fast,a8bb0468-bd39-43e8-b893-b97a224486d5,57,Male,Amyville,2023-01-14,Credit Card,No,Garnier,Bright Complete,70,3.7,Yes,20,Heating problem,True,True,Beauty
PRD49477,T-Shirt,H&M,Essentials Tee,Clothing,262.12,195.2,Yes,3.5,Durable product,ef8ad170-1ea9-4be4-948f-adebbfcd7300,55,Female,Brittanychester,2024-06-02,Cash on Delivery,Yes,Nike,Legend Tee,70,4.5,No,10,Durable product,False,True,Clothing
PRD43121,Shampoo,L'Oreal,Extraordinary Oil,Beauty,410.8,345.89,Yes,4.0,Slow delivery,aba73824-b4dc-4002-99b3-574d7087f71a,50,Male,Juliefurt,2024-06-22,Cash on Delivery,Yes,Head & Shoulders,Classic Clean,60,4.2,Yes,30,Battery drains fast,False,True,Beauty
PRD36718,Face Cream,Sephora,Sephora Super Hydrator,Clothing,26.26,24.35,Yes,4.0,Low quality,07c2887f-90d3-4a05-808c-bccc60946e88,34,Female,Nancystad,2024-06-03,Cash on Delivery,Yes,Nivea,Soft,50,4.3,No,30,Heating problem,True,False,Beauty
PRD20617,Jacket,Nike,Therma-FIT Repel Jacket,Clothing,584.07,543.83,Yes,3.6,Slow delivery,f993ae1e-49a0-4815-b2d6-20d4268dd09a,29,Female,Robertview,2023-11-14,Debit Card,Yes,Adidas,Tiro Track Jacket,50,4.4,No,10,Packaging issue,True,True,Clothing
PRD17769,Cookware,LG,SENSUELL Frying Pan,Electronics,16.35,13.44,Yes,2.9,Slow delivery,81a5ec60-b175-49ae-814b-6614aec54412,51,Female,Smithborough,2024-07-20,Credit Card,No,Wonderchef,Caesar Fry Pan,50,3.8,No,20,Durable product,False,False,Electronics
PRD01233,Headphones,Ge,AirPods Pro (2nd gen),Electronics,65.34,65.34,No,4.1,Durable product,e69ddb44-f053-4439-8568-758909a0ee00,37,Female,Taylorland,2022-11-20,Cash on Delivery,No,Sennheiser,Momentum 4,350,3.7,No,40,Damaged item,True,True,Electronics
PRD11070,Lamp,Panasonic,Panasonic LED 9W,Electronics,206.04,144.39,Yes,4.6,Packaging issue,6f0aed46-129e-42fe-8986-0a5213da187a,41,Male,Lake Tinahaven,2024-04-08,Cash on Delivery,No,Xiaomi,Mi Smart Lamp,70,3.9,Yes,10,Low quality,True,False,Electronics
PRD44845,Jacket,Nike,Future Icons Windbreaker,Clothing,545.62,434.33,Yes,4.2,Low quality,ce5c079c-5d92-4ca4-84d2-258c694d4f0e,19,Male,Smithside,2023-12-19,Credit Card,Yes,The North Face,Resolve Jacket,90,3.9,No,40,Heating problem,False,True,Clothing
PRD43369,Jeans,Adidas,Adidas Denim Straight,Electronics,68.97,53.38,Yes,3.7,Battery drains fast,81348497-5278-4623-b6f2-db27ad0ce999,27,Male,South Elizabeth,2023-09-15,Cash on Delivery,Yes,Levi's,511 Slim,80,3.1,No,40,Satisfied customer,True,False,Clothing
PRD28602,Cookware,LG,Non-Stick Cookware Set,Electronics,387.67,329.53,Yes,4.3,Damaged item,02b43bbb-f781-435e-87dc-d1d2d95ee711,32,Male,East Bethany,2025-06-21,Cash on Delivery,No,Philips,Viva Airfryer,50,3.7,No,10,Value for money (positive),True,False,Electronics
PRD08376,Smartwatch,Apple,Galaxy Watch5 Pro,Beauty,543.76,543.76,No,4.0,Heating problem,4684325d-a7ad-4a2d-bc1b-f1545420bf0e,31,Male,North Amy,2023-08-26,Debit Card,Yes,Samsung,Watch Series 8,50,4.3,No,30,Battery drains fast,False,False,Electronics
PRD32583,Lamp,Panasonic,Panasonic LED 9W,Electronics,100.67,100.67,No,4.1,Slow delivery,94805863-533c-42d1-af9e-13b23bb517f9,18,Male,Sethmouth,2022-10-18,Debit Card,Yes,Philips,Hue White,70,4.2,No,10,Value for money (positive),True,False,Electronics
PRD15351,Dress,Nike,Nike Tech Fleece Dress,Electronics,570.46,570.46,No,3.9,Durable product,3cbf5c43-fcfa-441d-aece-4dd731842792,52,Female,Thompsonbury,2025-08-09,Debit Card,No,Mango,Ruffled Dress,70,3.5,Yes,30,Damaged item,True,False,Clothing
PRD33627,Curtains,Panasonic,Panasonic Thermal Curtain Set,Clothing,363.4,363.4,No,4.2,Durable product,c0178d90-061d-475b-8bfd-d6fd8adfa7c3,24,Male,Joshuaburgh,2024-12-21,Credit Card,Yes,Home Centre,Thermal Curtains,70,3.8,Yes,10,Battery drains fast,True,False,Electronics
PRD01537,Sofa Cover,Whirlpool,Whirlpool Stretch Sofa Cover,Electronics,134.92,106.5,Yes,3.2,Battery drains fast,8d991286-35d1-4352-b9f5-9e451437be46,35,Male,Port Yvonne,2023-08-15,Debit Card,Yes,H&M Home,Linen Blend Cover,70,3.4,No,10,Satisfied customer,True,False,Home
PRD06584,Curtains,Ikea,VIDGA Panel Curtains,Electronics,265.36,207.65,Yes,3.3,Damaged item,d8123174-bbdf-44d6-8960-62f7bd30e395,47,Male,East Stacyshire,2025-08-12,Debit Card,No,Home Centre,Thermal Curtains,50,4.2,No,10,Low quality,True,True,Electronics
PRD30781,Lamp,Whirlpool,Whirlpool LED Bulb 9W,Electronics,32.92,32.92,No,3.6,Durable product,58b4efbe-ea8f-40ae-983e-3c3f7ac6fb04,43,Female,Williamberg,2024-06-28,Cash on Delivery,No,Panasonic,LED 9W Bulb,60,4.1,Yes,30,Low quality,True,False,Electronics
PRD48908,T-Shirt,Levi's,Classic Logo Tee,Clothing,95.13,95.13,No,4.5,Durable product,49fbd037-a9cf-4714-aa63-e8a824e927aa,18,Female,Lake Roberthaven,2023-12-06,Credit Card,No,Reebok,Classic Tee,50,3.6,No,20,Satisfied customer,False,True,Clothing
PRD21229,Sofa Cover,Whirlpool,Whirlpool Cotton Sofa Slipcover,Electronics,547.56,547.56,No,2.9,Usability issue,262009b5-4cd2-4a2c-bf47-94c392abf353,29,Male,Kathleenfort,2024-02-12,Credit Card,Yes,Wayfair Basics,Stretch Sofa Protector,60,3.0,No,20,Durable product,True,False,Home
PRD05713,Jeans,Puma,Puma Straight Fit Jeans,Electronics,396.22,396.22,No,3.9,Slow delivery,1ef88375-2a1b-4bdc-b79f-bd0f49ffd7f3,35,Male,Lake Evan,2022-11-14,Cash on Delivery,Yes,Wrangler,Texas,50,4.0,Yes,20,Usability issue,True,False,Clothing
PRD19825,Smartphone,LG,LG Series X1,Electronics,347.7,347.7,No,4.0,Battery drains fast,963a0302-ca49-4bfc-828f-e694dc91720d,29,Male,Scottshire,2024-02-15,Cash on Delivery,Yes,Xiaomi,13 Pro,50,4.0,No,30,Value for money (positive),True,True,Electronics
PRD31176,Jeans,Nike,Nike Denim Slim,Electronics,371.66,326.17,Yes,3.9,Damaged item,d68bbb48-184d-4fdc-9237-e8ccbe529937,38,Male,Murrayhaven,2024-04-29,Debit Card,No,Diesel,TEPPHAR,70,3.4,No,10,Heating problem,True,False,Clothing
PRD15720,Jeans,Puma,Puma Tapered Fit Jeans,Electronics,36.55,36.55,No,4.4,Damaged item,d16c9385-8a60-4a47-af48-7c51a04c7488,52,Male,Nancyton,2024-01-01,Credit Card,Yes,Lee,Rider,70,4.1,Yes,20,Battery drains fast,True,False,Clothing
PRD18425,Smartwatch,Huawei,Galaxy Watch6,Beauty,463.42,463.42,No,4.2,Heating problem,fe0f3eb0-4aa6-4fc2-87dc-c00a631c4725,45,Female,Carolmouth,2023-02-11,Cash on Delivery,Yes,Apple,Watch Series 8,70,4.2,No,30,Satisfied customer,False,False,Electronics
PRD09550,Laptop,LG,LG Gram SuperSlim,Electronics,121.96,109.25,Yes,4.3,Damaged item,a8d44d1e-9ecc-4b2c-ad92-b9df78aa1dad,59,Female,Ashleyhaven,2025-02-11,Debit Card,No,Asus,VivoBook 15,60,4.2,Yes,10,Heating problem,True,True,Electronics
PRD43966,Lamp,LG,Hue Go Portable Lamp,Electronics,50.68,50.68,No,3.2,Low quality,4a117760-c0a3-4eb4-8129-099befba077b,18,Female,Hectorhaven,2023-09-21,Debit Card,Yes,Panasonic,Desk Lamp SQ-LD221,60,4.4,No,30,Damaged item,True,False,Electronics
PRD46711,T-Shirt,Wrangler,Classic Logo Tee,Beauty,478.41,478.41,No,3.7,Value for money (positive),0de9f702-7aa9-4d50-9fda-68b057a2c46e,18,Male,Gatesfort,2023-09-07,Debit Card,Yes,Puma,Essentials Tee,70,4.3,Yes,30,Satisfied customer,False,False,Clothing
PRD09294,Face Cream,Maybelline,Q10 Power,Beauty,434.57,434.57,No,3.8,Slow delivery,733ed744-1f72-4af7-bf24-20110f7aec61,20,Female,Murphychester,2022-10-08,Cash on Delivery,No,Olay,Total Effects,70,4.0,No,20,Value for money (positive),False,True,Beauty
PRD38336,Perfume,L'Oreal,L'Oreal Body Mist Blossom,Beauty,500.41,391.96,Yes,3.6,Value for money (positive),c027bc02-3469-4a8c-9c14-df9203d21797,37,Male,North Eric,2023-03-30,Debit Card,No,MarketBrand,Perfume Pro Series,60,3.6,Yes,10,Usability issue,True,True,Beauty
PRD18615,Curtains,Whirlpool,Whirlpool Sheer Curtain Pair,Electronics,423.85,392.95,Yes,4.1,Damaged item,8d40a475-a049-4640-bcd9-422d9054c4fe,35,Female,Port Dawnland,2023-12-24,Cash on Delivery,Yes,Ikea,HILJA,50,3.2,Yes,10,Packaging issue,True,True,Electronics
PRD22110,Cookware,LG,Viva Collection Airfryer,Electronics,244.7,244.7,No,2.9,Damaged item,5ed8c33e-d8ed-4c1a-aaf0-235cfe336c50,33,Female,West Randallmouth,2024-04-28,Credit Card,No,Hawkins,Futura,70,3.0,Yes,20,Value for money (positive),False,False,Electronics
PRD42243,Jeans,Adidas,Adidas Denim Slim,Electronics,418.51,334.53,Yes,3.6,Satisfied customer,bb01c159-8dfe-420f-902e-defb0dc980d5,33,Male,Bushchester,2022-10-21,Credit Card,No,Lee,Rider,90,3.5,Yes,45,Durable product,True,False,Clothing
PRD45396,Smartwatch,Apple,SmartWatch 3,Electronics,449.35,373.81,Yes,4.5,Heating problem,a1b2f014-7d5d-4d53-a56c-c0decab7e7f8,23,Male,New Karen,2023-03-13,Cash on Delivery,Yes,Samsung,Watch5 Pro,450,4.2,No,30,Durable product,True,True,Electronics
PRD04885,Curtains,Ikea,MAJGULL Blackout,Electronics,18.91,18.91,No,3.9,Battery drains fast,2bc1cd46-cd89-4759-9716-90d7b250e18d,32,Male,South Lisa,2024-08-24,Cash on Delivery,Yes,Home Centre,Sheer Panel Pair,60,3.4,Yes,30,Usability issue,False,True,Electronics
PRD00665,Lamp,LG,RANARP Work Lamp,Electronics,134.6,134.6,No,4.1,Low quality,a8622003-2d9b-480f-9ab0-6bb44db04d65,48,Male,South Jacob,2023-04-10,Cash on Delivery,No,Philips,Hue Go,70,4.1,Yes,10,Packaging issue,True,False,Electronics
PRD40411,Jeans,Adidas,Adidas Denim Straight,Electronics,582.4,470.0,Yes,3.9,Value for money (positive),16f38525-aa94-4595-b998-b296150098dd,28,Male,South Katie,2024-04-21,Credit Card,No,Diesel,TEPPHAR,70,3.8,No,42,Satisfied customer,True,False,Clothing
PRD06685,Smartwatch,Samsung,Galaxy Watch6,Electronics,511.95,474.34,Yes,4.0,Battery drains fast,3763a9d7-c6ec-4c54-8d81-54a3a0d29b07,18,Female,Port Kaitlyn,2023-05-19,Debit Card,No,Apple,Watch Series 8,60,3.8,Yes,30,Durable product,False,True,Electronics
PRD28099,Smartphone,Nokia,Xperia 5 V,Electronics,365.77,256.11,Yes,4.6,Low quality,831f1b59-edb1-4f75-9f90-df3b464d0d99,38,Male,North Jeremyland,2025-06-19,Debit Card,Yes,Huawei,Nova 11,520,4.5,Yes,20,Battery drains fast,False,True,Electronics
